web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1551348721-19782","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Abuzar A MIan","Cool features","June 23, 2018","Everything from weather to history music even different county and languages awesome 5 star","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_266?ie=UTF8&pageNumber=266&reviewerType=all_reviews"
"1551350799-20654","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Nick","Basss!","August 18, 2018","Alexa has got my back now and the music quality is great","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_375?ie=UTF8&pageNumber=375&reviewerType=all_reviews"
"1551348135-17706","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","LKLD","Hub, yes! Questions, no.","November 21, 2017","I've only had it a little more than 2 weeks, so take that into consideration.

What it does well, is help automate your home, with it's built in hub. I've added bulbs and a led light strip, so far, and it's done it's job flawlessly. I do plan to continue adding on with a thermostat and security cameras.

What it doesn't do well is answering questions. Approximately 60% of the time, Alexa doesn't understand the question. Which really means she doesn't have an answer. While watching the Bucs/Dolphins game on tv, I asked Alexa for the score, she told me they play next week. They had a scheduled bye this week,but hurricane Irma took that away week one.

Arbitrary questions don't get answered very often, specific business, weather, sports questions are generally answered.

I'm hoping that updates will help with this.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews"
"1551348456-18827","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Carol","Love her!","August 26, 2018","Very convenient","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_147?ie=UTF8&pageNumber=147&reviewerType=all_reviews"
"1551348284-18239","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Secure Hitech","Great device","November 21, 2017","The Echo plus works beautifully and does most required functions without fail. My concern is that the ""known issue"" of not being able to remove/delete disabled smart devices has not been addressed by the programmers :(","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_73?ie=UTF8&pageNumber=73&reviewerType=all_reviews"
"1551348293-18265","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amy S. Trapp","Echo Plus is great.","July 29, 2018","Love the Echo Plus!! Much better versatility than the first generation Echo. Intercom and voice-controllable smart bulbs are awesome!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&reviewerType=all_reviews"
"1551348486-18930","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Best of all Echos","February 12, 2018","Best of all the echos. I have them all. It’s loud. “Connects” Hubs all my plugs and lightbulbs. If you want alexia to control anything besides echos this is what you need.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_160?ie=UTF8&pageNumber=160&reviewerType=all_reviews"
"1551348273-18193","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Adam Garrett","How can you not like the Echo Plus","July 25, 2018","How can you not like the Echo Plus.  It has the built in Hub and works seamlessly with all my compatible devices.  Amazon makes a great product and I haven't had a single issue with this one or any of the other devices (echo dots, etc.).","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_68?ie=UTF8&pageNumber=68&reviewerType=all_reviews"
"1551348368-18549","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Largestorm","Replaced my home hub this works so well.","June 25, 2018","I got rid of my samsung home hub. Works great!  bought one for my inlaws too, now theyre hooked","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_112?ie=UTF8&pageNumber=112&reviewerType=all_reviews"
"1551348815-20126","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Gina","Five Stars","December 18, 2017","Love it!!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_309?ie=UTF8&pageNumber=309&reviewerType=all_reviews"
"1551350772-20578","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Dante","The Future is Now","July 28, 2018","Coop product many uses including smart devices throughout the home","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_366?ie=UTF8&pageNumber=366&reviewerType=all_reviews"
"1551350802-20660","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Nicole Wielepski","Five Stars","February 28, 2018","Love it! Entertaining and functional.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_376?ie=UTF8&pageNumber=376&reviewerType=all_reviews"
"1551348247-18111","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","SUSAN LEE","Love love love my Alexa!!!","October 10, 2018","I can’t say enough about how much I love my Alexa! I now have three! I listen to music all the time. I got lights and plugs but haven’t connected them yet. Can’t wait!! She’s great for timers and alarms too!!!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_57?ie=UTF8&pageNumber=57&reviewerType=all_reviews"
"1551348310-18333","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","milton leano","Three Stars","March 30, 2018","It's very often that she doesn't know an answer","3.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_85?ie=UTF8&pageNumber=85&reviewerType=all_reviews"
"1551348137-17716","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","F. Guay","Great Sound speakers for such a small unit.  Hope Echo gets smarter over time however very pleased with the product.","December 24, 2017","Really lots of fun, and with Amazon prime, I am in heaven playing all the Christmas music throughout the house!  The quality of sound is really really great for this small unit.  Looking to expand with the dot perhaps in a few more rooms but have an open floor plan with this in the kitchen the sound travels well.  Love that I can turn the lights on in my studio and theater room which is upstairs with just a word.  Also fireplace lights what ease of use, great love it with the TP-Link products. I have it answering to ""Echo"" sooo much shorter than the other wake up commands.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews"
"1551348656-19546","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Scoober93","Better Quality than previous Models","December 19, 2018","I use primarily for music. The speaker is better quality than previous models.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_237?ie=UTF8&pageNumber=237&reviewerType=all_reviews"
"1551348306-18317","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Dj","I don't know the answer to that one...","August 27, 2018","Very limited knowledge database. Far too many, "" I  don't know that one"". I know it's continuing to increase but wanted to know more than just the weather.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_83?ie=UTF8&pageNumber=83&reviewerType=all_reviews"
"1551348368-18546","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Matt","Four Stars","November 6, 2017","Love the echo, but I’m not fond of the phone app.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_112?ie=UTF8&pageNumber=112&reviewerType=all_reviews"
"1551348842-20218","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Nicole Bayer","but otherwise works great, fast delivery","July 27, 2018","Wish it would have came with the lightbulb, but otherwise works great, fast delivery, and I enjoy using it!","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_321?ie=UTF8&pageNumber=321&reviewerType=all_reviews"
"1551348776-19978","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Mabel Frias","he does not speak spanish","October 19, 2018","I love alexa, he only has one problem and he does not speak Spanish. They should correct it so that it can be used in Latin America, where I live.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_291?ie=UTF8&pageNumber=291&reviewerType=all_reviews"
"1551348407-18677","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Rebecka Fenley","Just buy it!","September 12, 2018","Easy calling Alexa - sometimes I miss her while in my car or working!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_128?ie=UTF8&pageNumber=128&reviewerType=all_reviews"
"1551348366-18542","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","FASTPIX","SO SO much easier to set up a smart house with this new version and it's built-in hub","January 18, 2018","Wow!  SO SO much easier to set up a smart house with this new version and it's built-in hub!!!  THANK YOU~","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_111?ie=UTF8&pageNumber=111&reviewerType=all_reviews"
"1551348572-19248","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","bcollins","Five Stars","June 19, 2018","I love my Alexa","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_199?ie=UTF8&pageNumber=199&reviewerType=all_reviews"
"1551348745-19869","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","John Cross","Worth the money spent I love it","March 12, 2018","Having to add skills on the Alexa App can be a bit Annoying... FIND MY PHONE ? ??? BRINGS UP A PANDA INFO SITE?? WTF","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_277?ie=UTF8&pageNumber=277&reviewerType=all_reviews"
"1551348414-18701","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Wanda Angeles","Excellent, very handy","February 28, 2018","Excellent, very handy , specially when I get all the news briefings in the am whle I’m getting ready for my day. Thank you","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_131?ie=UTF8&pageNumber=131&reviewerType=all_reviews"
"1551348791-20034","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","robert c hammond","I like this product very much it took a lot of ...","January 1, 2018","I like this product very much it took a lot of the complications out of having a smart home by having the built-in smart hub","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_298?ie=UTF8&pageNumber=298&reviewerType=all_reviews"
"1551348326-18389","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Gary C","and she’s very pleased with the echo plus","January 16, 2018","The echo plus was a gift to my daughter. She’s the techie in the family, and she’s very pleased with the echo plus. She’s slowly but surely retrofitting her 65 year old home with WiFi everything. Locks, thermostat, lights and the echo plus is making that transition seem less.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_92?ie=UTF8&pageNumber=92&reviewerType=all_reviews"
"1551350726-20430","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","William J Setaro","Five Stars","February 28, 2018","The sound quality is excellent and my grandchildren love calling out their favorite songs.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_347?ie=UTF8&pageNumber=347&reviewerType=all_reviews"
"1551350834-20778","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Bonnie Barton","Great for reminders!","August 4, 2018","Great little office assistant.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_391?ie=UTF8&pageNumber=391&reviewerType=all_reviews"
