web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1551346171-13215","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Mike","Having problems","September 17, 2018","I have a house full of echo dots and one of the Echo Show.  I have liked them, but just recently they sometimes work and they sometimes do not work.  I might tell my Echo Show to turn on my desk light in the morning and it turns on.  Then at night I try to turn off the desk light and nothing happens.  Even If I go over right by the Echo Show.  I have liked my Alexa devices, but not if they start to no work.  I have to go on my phone app to Smart Things to turn on and off the some 7 Smart bulbs, 3 z-wave switches, and 4 zwave plugs.  I have done everything I know to fix this problem.  I have had echo dots over 2 years now and the Echo Show about 6 months.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_99?ie=UTF8&pageNumber=99&reviewerType=all_reviews"
"1551346058-12831","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","JWin","Good, not yet great.","August 11, 2017","The Echo Show is definitely a natural progression for the Echo/Alexa ecosystem.  As with any new product, there are things to like and not like.

Pros:
-You can watch Amazon Prime and Youtube videos on this device.
-Sound is decent.
-Video calling with other Echo Shows or the Alexa smartphone app is good.

Cons:
-No parental controls on viewing Amazon Prime videos.  Need either controls to lock out viewing during certain times and/or a passcode to unlock that feature.
-Takes several seconds for the built-in cameras to focus when calling other Echo Shows.
-When viewing third-party cameras like the Arlo cameras, there is no way to have a 2-way audio conversation.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_51?ie=UTF8&pageNumber=51&reviewerType=all_reviews"
"1551346226-13412","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Mark","If you buy one good luck.","April 5, 2018","I had to return my view for warranty issues and now they sent back a eco 2nd gen. Instead and Amazon says I'm out of luck. I even talked to a manager who did nothing to help. I asked him to connect me to the warranty department and he said he can't transfer me to anyone. If you buy one good luck.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_124?ie=UTF8&pageNumber=124&reviewerType=all_reviews"
"1551346318-13728","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Sean","Kills bandwidth","September 5, 2018","As soon as we installed this product, all of our internet went haywire. We have very good internet from comcast. Dual band, with 120 mbps download on our 5.0. As soon as this device was up and running our speed dropped to less than 40 mbps and our 2.4 network started repeatedly crashing. We got a new upgraded router from comcast but the problem persists. We are now having comcast come out tomorrow to see if they can help but if not I will be returning this device so that my other 9 Alexa devices work well again.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_164?ie=UTF8&pageNumber=164&reviewerType=all_reviews"
"1551346838-15534","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","A reader","but I still think it is a worthwhile investment and a fun device. I use one as an alarm clock","November 25, 2017","I only use a fraction of Echo's Show's capabilities, but I still think it is a worthwhile investment and a fun device.  I use one as an alarm clock. The screen is a good level of dim at night. It's bright enough to see the time, but not so bright that it wakes me. It's nice to just say, ""Alexa set alarm for 7am"" instead of having to poke at buttons, and it's nice to say ""Alexa stop"" instead of trying to find the off button.  I've also used it to play wave sounds to help me sleep. We have another one in the kitchen. It shows weather, time, and news bits. The standard background is a favorite picture.  I'll continue to look into other features to use more of its power.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_389?ie=UTF8&pageNumber=389&reviewerType=all_reviews"
"1551346527-14501","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","saa","YouTube doesn't work again","December 23, 2017","Bought this to mainly control YouTube because at the time, Google and Amazon agreed to let it work.  Now they don't.  Such potential, but disappointing corporate politics.  Probably going to return it, as it doesn't do much more for me than the Echo.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_260?ie=UTF8&pageNumber=260&reviewerType=all_reviews"
"1551346235-13445","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Bdazzle","Save your money","May 17, 2018","Nice looking device, works well as clock and weather app but for $200 thats about all you get. Alexa has zero intuition, her most frequent answer is ""sorry, i don't know this one"" when asked to pull up music, switch to different music app or pull up any relevant news or traffic update. I am more frustrated than satisfied using this device. It is not worth the money unless they release new system update to correct all the flaws it currently has. On the positive note -I am happy it still has blue tooth connectivity through which you can at least stream youtube music.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_128?ie=UTF8&pageNumber=128&reviewerType=all_reviews"
"1551346407-14071","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Eknuckles","Mixed, but mostly positive review.","August 17, 2018","This is a really nice product and I am happy with it overall, but I am a bit disappointed with the speaker on it. It is not as great as the echo to play music on. It is really nice to watch my morning news on it while I do my morning routines, and the touch screen is great for controlling music and videos. I was hoping the video quality was better, but it works well enough for video calling","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_206?ie=UTF8&pageNumber=206&reviewerType=all_reviews"
"1551346130-13090","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Kathryn Tate","I liked the scrolling news/stories/videos feature and love that I can ...","July 6, 2018","We have a lot of Alexa/Echo in our home and I just had to have the Show too. I have her in my kitchen and she is a lot of help. I liked the scrolling news/stories/videos feature and love that I can get her to show me You Tube while I'm cooking. I also love the ease of ""Echo set me a 10 minute timer"" when I'm cooking multiple items and need a timer without me stopping to set the one of the oven. I love the style and she fits in perfectly with my white and grey kitchen.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_84?ie=UTF8&pageNumber=84&reviewerType=all_reviews"
"1551346442-14198","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Kevbrisrq","If you have a smart home be sure your devices are compatible with the echo.","July 19, 2018","I have been wanting an echo device for sometime, I have a smart home with auto lights, camera’s, music etc... I used apps to control the devices or Siri on my iphone so was Leary to pay 200+ for this item. When it was amazon prime day and the cost was half I figured I would make the dive. I am not disappointed- it works grea t controls all my devices and the screen displays cameras by just asking Alexa to show you. The quality of the screen is great - and for half price is was worth the money. If you have a smart home or like to have music, grocery lists or news at your beckon call - it’s a great product. Thinking of getting one for my parents so I can do quick calls to them using the FaceTime type app. Another great feature - scan your items barcode in - and order directly from amazon - technology has become pretty amazing.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_222?ie=UTF8&pageNumber=222&reviewerType=all_reviews"
"1551346691-15043","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","MiaH","We love it! We had the Echo Dot and a ...","January 26, 2018","My daughter gave the Echo Show to us as a Christmas gift.  We love it!  We had the Echo Dot and a blue tooth speaker to go with it  so I really thought that was great until we met the Echo Show.  We play Jeopardy every night with it.  The speaker is fantastic.  Music is terrific when played by our Alexa.  CDs are just sitting on the shelf now!  Buy one for yourself.  You won't be sorry.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_328?ie=UTF8&pageNumber=328&reviewerType=all_reviews"
"1551347077-16365","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Aaron","B-","August 30, 2018","We really like Alexa products and this is great, except for the sound quality it’s good and a big upgrade from the dot or spot but the one improvement I’d like to see is better quality sound.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_493?ie=UTF8&pageNumber=493&reviewerType=all_reviews"
"1551346703-15079","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Chas R","Worth the purchase","February 20, 2018","This works really well and has a good, solid construction. I bought it to use with the Ring door bell and so far I am happy with the results. It shows the various cameras with an excellent picture quality. The sound is very, very good. It was a very easy setup. Makes you want to have one in every room.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_332?ie=UTF8&pageNumber=332&reviewerType=all_reviews"
"1551346722-15148","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","S. Poole","Love it!","August 15, 2018","Absolutely love the Echo Show!  Using it mainly as an alarm clock but is does so much more!  Slowly moving lights, switches and camera's over to Smart Home control, which can be controlled via the Echo Show.  Especially nice when I want to see who is at my front door!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_341?ie=UTF8&pageNumber=341&reviewerType=all_reviews"
